0 loss is 7.003199577331543, paramters w:0.002723721554502845, b:-0.0019945858512073755
61 loss is 6.362398147583008, paramters w:0.1650354415178299, b:-0.11487032473087311
62 loss is 6.352713584899902, paramters w:0.16763505339622498, b:-0.11658292263746262
63 loss is 6.343052864074707, paramters w:0.17023272812366486, b:-0.11829127371311188
64 loss is 6.333416938781738, paramters w:0.17282848060131073, b:-0.11999538540840149
65 loss is 6.323805332183838, paramters w:0.1754223257303238, b:-0.12169526517391205
66 loss is 6.314218997955322, paramters w:0.17801424860954285, b:-0.12339092791080475
67 loss is 6.3046555519104, paramters w:0.1806042492389679, b:-0.1250823736190796
68 loss is 6.295116424560547, paramters w:0.18319234251976013, b:-0.12676961719989777
69 loss is 6.2856011390686035, paramters w:0.18577852845191956, b:-0.12845267355442047
70 loss is 6.2761101722717285, paramters w:0.18836280703544617, b:-0.1301315426826477
71 loss is 6.2666425704956055, paramters w:0.19094517827033997, b:-0.13180623948574066
72 loss is 6.257199287414551, paramters w:0.19352564215660095, b:-0.13347676396369934
73 loss is 6.247779369354248, paramters w:0.19610421359539032, b:-0.13514313101768494
74 loss is 6.238382816314697, paramters w:0.19868087768554688, b:-0.13680534064769745
75 loss is 6.229010581970215, paramters w:0.2012556493282318, b:-0.13846342265605927
76 loss is 6.219660758972168, paramters w:0.20382852852344513, b:-0.1401173621416092
77 loss is 6.210334777832031, paramters w:0.20639951527118683, b:-0.14176718890666962
78 loss is 6.201031684875488, paramters w:0.2089686095714569, b:-0.14341290295124054
79 loss is 6.1917524337768555, paramters w:0.21153581142425537, b:-0.14505450427532196
80 loss is 6.182495594024658, paramters w:0.2141011357307434, b:-0.14669200778007507
81 loss is 6.173262596130371, paramters w:0.21666458249092102, b:-0.14832542836666107
82 loss is 6.1640520095825195, paramters w:0.2192261517047882, b:-0.14995476603507996
83 loss is 6.154864311218262, paramters w:0.22178584337234497, b:-0.15158003568649292
84 loss is 6.145698547363281, paramters w:0.2243436574935913, b:-0.15320125222206116
85 loss is 6.136556625366211, paramters w:0.22689959406852722, b:-0.15481841564178467
86 loss is 6.127436637878418, paramters w:0.2294536530971527, b:-0.15643152594566345
87 loss is 6.118339538574219, paramters w:0.23200584948062897, b:-0.1580406129360199
88 loss is 6.109264373779297, paramters w:0.234556183218956, b:-0.1596456617116928
89 loss is 6.1002116203308105, paramters w:0.2371046543121338, b:-0.16124670207500458
90 loss is 6.091181755065918, paramters w:0.23965126276016235, b:-0.1628437340259552
91 loss is 6.082174301147461, paramters w:0.2421960085630417, b:-0.16443675756454468
92 loss is 6.073187828063965, paramters w:0.2447388917207718, b:-0.1660258024930954
93 loss is 6.0642242431640625, paramters w:0.24727992713451385, b:-0.16761085391044617
94 loss is 6.055283069610596, paramters w:0.2498190999031067, b:-0.16919192671775818
95 loss is 6.04636287689209, paramters w:0.2523564398288727, b:-0.17076903581619263
96 loss is 6.0374650955200195, paramters w:0.25489193201065063, b:-0.1723421961069107
97 loss is 6.02858829498291, paramters w:0.25742557644844055, b:-0.17391140758991241
98 loss is 6.0197343826293945, paramters w:0.25995737314224243, b:-0.17547667026519775
99 loss is 6.01090145111084, paramters w:0.2624873220920563, b:-0.17703799903392792
100 loss is 6.002089500427246, paramters w:0.2650154232978821, b:-0.1785954087972641
101 loss is 5.99329948425293, paramters w:0.26754170656204224, b:-0.1801488995552063
102 loss is 5.984530448913574, paramters w:0.27006614208221436, b:-0.1816984862089157
103 loss is 5.975783348083496, paramters w:0.27258872985839844, b:-0.18324418365955353
104 loss is 5.967057228088379, paramters w:0.27510949969291687, b:-0.18478599190711975
105 loss is 5.958352088928223, paramters w:0.27762845158576965, b:-0.18632391095161438
106 loss is 5.949667930603027, paramters w:0.2801455557346344, b:-0.1878579556941986
107 loss is 5.941005229949951, paramters w:0.2826608419418335, b:-0.18938814103603363
108 loss is 5.932363986968994, paramters w:0.28517431020736694, b:-0.19091446697711945
109 loss is 5.923741817474365, paramters w:0.28768596053123474, b:-0.19243694841861725
110 loss is 5.915142059326172, paramters w:0.2901957929134369, b:-0.19395558536052704
111 loss is 5.906562328338623, paramters w:0.2927038073539734, b:-0.19547039270401
112 loss is 5.898003578186035, paramters w:0.29521000385284424, b:-0.19698137044906616
113 loss is 5.889464855194092, paramters w:0.2977144122123718, b:-0.1984885334968567
114 loss is 5.880947113037109, paramters w:0.30021700263023376, b:-0.19999189674854279
115 loss is 5.8724493980407715, paramters w:0.30271777510643005, b:-0.20149146020412445
116 loss is 5.8639726638793945, paramters w:0.3052167594432831, b:-0.20298722386360168
117 loss is 5.855515956878662, paramters w:0.30771392583847046, b:-0.20447920262813568
118 loss is 5.847079277038574, paramters w:0.3102093040943146, b:-0.20596741139888763
119 loss is 5.838662624359131, paramters w:0.31270286440849304, b:-0.20745185017585754
120 loss is 5.830265998840332, paramters w:0.31519463658332825, b:-0.2089325338602066
121 loss is 5.821890354156494, paramters w:0.3176846206188202, b:-0.210409477353096
122 loss is 5.813533782958984, paramters w:0.32017281651496887, b:-0.21188266575336456
123 loss is 5.805197238922119, paramters w:0.3226592242717743, b:-0.21335212886333466
124 loss is 5.796879768371582, paramters w:0.32514384388923645, b:-0.2148178666830063
125 loss is 5.788583278656006, paramters w:0.32762667536735535, b:-0.21627987921237946
126 loss is 5.780305862426758, paramters w:0.330107718706131, b:-0.21773818135261536
127 loss is 5.772047996520996, paramters w:0.33258697390556335, b:-0.21919278800487518
128 loss is 5.763810157775879, paramters w:0.33506447076797485, b:-0.22064369916915894
129 loss is 5.75559139251709, paramters w:0.3375401794910431, b:-0.2220909297466278
130 loss is 5.747391700744629, paramters w:0.34001412987709045, b:-0.2235344797372818
131 loss is 5.739211559295654, paramters w:0.34248629212379456, b:-0.2249743491411209
132 loss is 5.731051445007324, paramters w:0.3449566960334778, b:-0.22641056776046753
133 loss is 5.722909450531006, paramters w:0.34742531180381775, b:-0.22784312069416046
134 loss is 5.714787483215332, paramters w:0.34989216923713684, b:-0.2292720377445221
135 loss is 5.706683158874512, paramters w:0.35235726833343506, b:-0.23069730401039124
136 loss is 5.698599338531494, paramters w:0.3548206090927124, b:-0.23211894929409027
137 loss is 5.6905341148376465, paramters w:0.35728219151496887, b:-0.2335369735956192
138 loss is 5.682487487792969, paramters w:0.35974201560020447, b:-0.23495137691497803
139 loss is 5.674459934234619, paramters w:0.3622000813484192, b:-0.23636217415332794
140 loss is 5.666450500488281, paramters w:0.36465638875961304, b:-0.23776936531066895
141 loss is 5.65846061706543, paramters w:0.367110937833786, b:-0.23917296528816223
142 loss is 5.65048885345459, paramters w:0.3695637583732605, b:-0.240572988986969
143 loss is 5.64253568649292, paramters w:0.3720148205757141, b:-0.24196943640708923
144 loss is 5.634600639343262, paramters w:0.37446412444114685, b:-0.24336230754852295
145 loss is 5.626684665679932, paramters w:0.3769116997718811, b:-0.24475161731243134
146 loss is 5.6187872886657715, paramters w:0.3793575167655945, b:-0.24613738059997559
147 loss is 5.610907077789307, paramters w:0.3818016052246094, b:-0.2475195974111557
148 loss is 5.603046417236328, paramters w:0.3842439651489258, b:-0.24889826774597168
149 loss is 5.595202922821045, paramters w:0.3866845965385437, b:-0.2502734065055847
150 loss is 5.587378025054932, paramters w:0.38912346959114075, b:-0.251645028591156
151 loss is 5.57957124710083, paramters w:0.3915606141090393, b:-0.25301313400268555
152 loss is 5.571782112121582, paramters w:0.3939960300922394, b:-0.25437772274017334
153 loss is 5.564011573791504, paramters w:0.39642971754074097, b:-0.2557388246059418
154 loss is 5.556258201599121, paramters w:0.39886170625686646, b:-0.25709643959999084
155 loss is 5.54852294921875, paramters w:0.40129196643829346, b:-0.25845056772232056
156 loss is 5.540804862976074, paramters w:0.403720498085022, b:-0.2598012089729309
157 loss is 5.533105373382568, paramters w:0.406147301197052, b:-0.2611483931541443
158 loss is 5.525423049926758, paramters w:0.40857240557670593, b:-0.2624920904636383
159 loss is 5.517758369445801, paramters w:0.4109957814216614, b:-0.26383236050605774
160 loss is 5.510111331939697, paramters w:0.4134174585342407, b:-0.2651691734790802
161 loss is 5.502481937408447, paramters w:0.4158374071121216, b:-0.2665025293827057
162 loss is 5.494869232177734, paramters w:0.41825565695762634, b:-0.2678324580192566
163 loss is 5.487274169921875, paramters w:0.420672208070755, b:-0.2691589593887329
164 loss is 5.479696273803711, paramters w:0.4230870306491852, b:-0.27048206329345703
165 loss is 5.472136497497559, paramters w:0.42550015449523926, b:-0.27180173993110657
166 loss is 5.464592933654785, paramters w:0.42791157960891724, b:-0.2731180191040039
167 loss is 5.457067012786865, paramters w:0.4303213059902191, b:-0.27443090081214905
168 loss is 5.449557304382324, paramters w:0.4327293336391449, b:-0.275740385055542
169 loss is 5.442065238952637, paramters w:0.4351356625556946, b:-0.2770465016365051
170 loss is 5.4345903396606445, paramters w:0.43754032254219055, b:-0.27834925055503845
171 loss is 5.427131652832031, paramters w:0.4399432837963104, b:-0.27964863181114197
172 loss is 5.419690132141113, paramters w:0.4423445463180542, b:-0.2809446454048157
173 loss is 5.412265300750732, paramters w:0.44474413990974426, b:-0.28223729133605957
174 loss is 5.404857158660889, paramters w:0.4471420347690582, b:-0.28352659940719604
175 loss is 5.397465705871582, paramters w:0.4495382606983185, b:-0.2848125696182251
176 loss is 5.3900909423828125, paramters w:0.45193278789520264, b:-0.28609520196914673
177 loss is 5.382733345031738, paramters w:0.4543256461620331, b:-0.2873745262622833
178 loss is 5.375390529632568, paramters w:0.4567168354988098, b:-0.2886505424976349
179 loss is 5.36806583404541, paramters w:0.45910632610321045, b:-0.2899232506752014
180 loss is 5.360756874084473, paramters w:0.4614941477775574, b:-0.2911926507949829
181 loss is 5.353464603424072, paramters w:0.4638803005218506, b:-0.29245874285697937
182 loss is 5.346188068389893, paramters w:0.4662647843360901, b:-0.2937215566635132
183 loss is 5.338927268981934, paramters w:0.4686475992202759, b:-0.29498109221458435
184 loss is 5.331683158874512, paramters w:0.47102874517440796, b:-0.29623734951019287
185 loss is 5.324455261230469, paramters w:0.47340822219848633, b:-0.29749032855033875
186 loss is 5.3172430992126465, paramters w:0.4757860600948334, b:-0.29874005913734436
187 loss is 5.310047626495361, paramters w:0.4781622290611267, b:-0.2999865412712097
188 loss is 5.302867889404297, paramters w:0.48053672909736633, b:-0.3012297749519348
189 loss is 5.295703411102295, paramters w:0.48290959000587463, b:-0.30246976017951965
190 loss is 5.288555145263672, paramters w:0.4852807819843292, b:-0.3037065267562866
191 loss is 5.281423091888428, paramters w:0.4876503348350525, b:-0.3049400746822357
192 loss is 5.274306297302246, paramters w:0.49001821875572205, b:-0.30617040395736694
193 loss is 5.267205238342285, paramters w:0.4923844635486603, b:-0.3073975145816803
194 loss is 5.260119438171387, paramters w:0.4947490692138672, b:-0.30862143635749817
195 loss is 5.253050327301025, paramters w:0.4971120357513428, b:-0.30984213948249817
196 loss is 5.24599552154541, paramters w:0.49947333335876465, b:-0.3110596537590027
197 loss is 5.238957405090332, paramters w:0.5018330216407776, b:-0.3122740089893341
198 loss is 5.231934070587158, paramters w:0.5041910409927368, b:-0.31348517537117004
199 loss is 5.224925518035889, paramters w:0.5065474510192871, b:-0.3146931827068329
200 loss is 5.21793270111084, paramters w:0.5089021921157837, b:-0.31589803099632263
201 loss is 5.2109551429748535, paramters w:0.5112553238868713, b:-0.3170997202396393
202 loss is 5.203993320465088, paramters w:0.51360684633255, b:-0.31829825043678284
203 loss is 5.197046279907227, paramters w:0.515956699848175, b:-0.3194936513900757
204 loss is 5.1901140213012695, paramters w:0.5183049440383911, b:-0.32068589329719543
205 loss is 5.183197021484375, paramters w:0.5206515789031982, b:-0.32187503576278687
206 loss is 5.176295280456543, paramters w:0.5229965448379517, b:-0.3230610489845276
207 loss is 5.169409275054932, paramters w:0.5253399014472961, b:-0.3242439329624176
208 loss is 5.16253662109375, paramters w:0.5276816487312317, b:-0.3254237174987793
209 loss is 5.155680179595947, paramters w:0.5300217866897583, b:-0.32660040259361267
210 loss is 5.148837566375732, paramters w:0.532360315322876, b:-0.3277739882469177
211 loss is 5.142009735107422, paramters w:0.5346972346305847, b:-0.32894450426101685
212 loss is 5.135197162628174, paramters w:0.5370324850082397, b:-0.33011192083358765
213 loss is 5.128398895263672, paramters w:0.5393661260604858, b:-0.3312762677669525
214 loss is 5.121615409851074, paramters w:0.541698157787323, b:-0.33243754506111145
215 loss is 5.114846706390381, paramters w:0.5440285801887512, b:-0.33359575271606445
216 loss is 5.10809326171875, paramters w:0.5463574528694153, b:-0.3347509205341339
217 loss is 5.101353645324707, paramters w:0.5486847162246704, b:-0.3359030485153198
218 loss is 5.094627380371094, paramters w:0.5510103702545166, b:-0.3370521366596222
219 loss is 5.087916374206543, paramters w:0.5533344149589539, b:-0.338198184967041
220 loss is 5.081219673156738, paramters w:0.5556568503379822, b:-0.3393411934375763
221 loss is 5.074537754058838, paramters w:0.5579776763916016, b:-0.3404811918735504
222 loss is 5.067869663238525, paramters w:0.5602969527244568, b:-0.3416181802749634
223 loss is 5.061215400695801, paramters w:0.5626146197319031, b:-0.3427521586418152
224 loss is 5.0545759201049805, paramters w:0.5649306774139404, b:-0.34388312697410583
225 loss is 5.047950267791748, paramters w:0.5672451257705688, b:-0.3450111150741577
226 loss is 5.041338920593262, paramters w:0.5695580244064331, b:-0.34613609313964844
227 loss is 5.034741401672363, paramters w:0.5718693137168884, b:-0.3472580909729004
228 loss is 5.028157711029053, paramters w:0.5741790533065796, b:-0.3483771085739136
229 loss is 5.021588325500488, paramters w:0.5764871835708618, b:-0.3494931757450104
230 loss is 5.0150322914123535, paramters w:0.5787937641143799, b:-0.3506062626838684
231 loss is 5.008490562438965, paramters w:0.581098735332489, b:-0.35171639919281006
232 loss is 5.001961708068848, paramters w:0.583402156829834, b:-0.3528235852718353
233 loss is 4.995448112487793, paramters w:0.58570396900177, b:-0.3539278209209442
234 loss is 4.988947868347168, paramters w:0.5880042314529419, b:-0.3550291359424591
235 loss is 4.9824604988098145, paramters w:0.5903028845787048, b:-0.3561275005340576
236 loss is 4.975987434387207, paramters w:0.5925999879837036, b:-0.35722294449806213
237 loss is 4.969527244567871, paramters w:0.5948955416679382, b:-0.35831546783447266
238 loss is 4.963080883026123, paramters w:0.5971894860267639, b:-0.3594051003456116
239 loss is 4.956648826599121, paramters w:0.5994818806648254, b:-0.3604918122291565
240 loss is 4.950229167938232, paramters w:0.6017727255821228, b:-0.3615756332874298
241 loss is 4.943823337554932, paramters w:0.604062020778656, b:-0.3626565635204315
242 loss is 4.9374308586120605, paramters w:0.606349766254425, b:-0.3637346029281616
243 loss is 4.931051731109619, paramters w:0.6086359620094299, b:-0.3648097515106201
244 loss is 4.924685478210449, paramters w:0.6109205484390259, b:-0.3658820390701294
245 loss is 4.918333530426025, paramters w:0.6132035851478577, b:-0.36695146560668945
246 loss is 4.911993503570557, paramters w:0.6154850721359253, b:-0.3680180311203003
247 loss is 4.905667304992676, paramters w:0.6177650094032288, b:-0.3690817356109619
248 loss is 4.899353981018066, paramters w:0.6200433969497681, b:-0.3701425790786743
249 loss is 4.893054008483887, paramters w:0.6223202347755432, b:-0.3712005913257599
250 loss is 4.8867669105529785, paramters w:0.6245955228805542, b:-0.37225577235221863
251 loss is 4.880492210388184, paramters w:0.6268693208694458, b:-0.37330812215805054
252 loss is 4.874230861663818, paramters w:0.6291415691375732, b:-0.3743576407432556
253 loss is 4.867982387542725, paramters w:0.6314122676849365, b:-0.37540432810783386
254 loss is 4.861746788024902, paramters w:0.6336814165115356, b:-0.37644821405410767
255 loss is 4.855525016784668, paramters w:0.6359490156173706, b:-0.377489298582077
256 loss is 4.8493146896362305, paramters w:0.6382150650024414, b:-0.37852758169174194
257 loss is 4.843117713928223, paramters w:0.6404796242713928, b:-0.3795630633831024
258 loss is 4.836933135986328, paramters w:0.6427426338195801, b:-0.38059577345848083
259 loss is 4.830761432647705, paramters w:0.6450040936470032, b:-0.3816256821155548
260 loss is 4.824601650238037, paramters w:0.6472640633583069, b:-0.38265281915664673
261 loss is 4.818455696105957, paramters w:0.6495224833488464, b:-0.3836771845817566
262 loss is 4.812320709228516, paramters w:0.6517793536186218, b:-0.3846987783908844
263 loss is 4.806199550628662, paramters w:0.6540347337722778, b:-0.38571763038635254
264 loss is 4.8000898361206055, paramters w:0.6562885642051697, b:-0.386733740568161
265 loss is 4.793993949890137, paramters w:0.6585409045219421, b:-0.3877470791339874
266 loss is 4.787909030914307, paramters w:0.6607916951179504, b:-0.3887576758861542
267 loss is 4.781836986541748, paramters w:0.6630409955978394, b:-0.38976556062698364
268 loss is 4.775777339935303, paramters w:0.6652888059616089, b:-0.39077070355415344
269 loss is 4.7697296142578125, paramters w:0.6675350666046143, b:-0.39177313446998596
270 loss is 4.763693809509277, paramters w:0.6697798371315002, b:-0.3927728533744812
271 loss is 4.757671356201172, paramters w:0.6720230579376221, b:-0.39376986026763916
272 loss is 4.751660346984863, paramters w:0.6742647886276245, b:-0.39476415514945984
273 loss is 4.74566125869751, paramters w:0.6765050292015076, b:-0.3957557678222656
274 loss is 4.7396745681762695, paramters w:0.6787437796592712, b:-0.39674466848373413
275 loss is 4.733699798583984, paramters w:0.6809809803962708, b:-0.39773088693618774
276 loss is 4.727736473083496, paramters w:0.6832166910171509, b:-0.39871442317962646
277 loss is 4.7217864990234375, paramters w:0.6854509115219116, b:-0.3996952772140503
278 loss is 4.715847492218018, paramters w:0.687683641910553, b:-0.4006734788417816
279 loss is 4.709920406341553, paramters w:0.689914882183075, b:-0.40164899826049805
280 loss is 4.704004764556885, paramters w:0.6921446323394775, b:-0.402621865272522
281 loss is 4.69810152053833, paramters w:0.6943728923797607, b:-0.4035920798778534
282 loss is 4.692209720611572, paramters w:0.6965996623039246, b:-0.4045596420764923
283 loss is 4.6863298416137695, paramters w:0.698824942111969, b:-0.4055245816707611
284 loss is 4.6804609298706055, paramters w:0.701048731803894, b:-0.4064868986606598
285 loss is 4.674604892730713, paramters w:0.7032710313796997, b:-0.40744656324386597
286 loss is 4.668759822845459, paramters w:0.705491840839386, b:-0.408403605222702
287 loss is 4.66292667388916, paramters w:0.7077111601829529, b:-0.40935802459716797
288 loss is 4.6571044921875, paramters w:0.7099289894104004, b:-0.4103098511695862
289 loss is 4.651294231414795, paramters w:0.7121453285217285, b:-0.4112590551376343
290 loss is 4.645495414733887, paramters w:0.7143601775169373, b:-0.41220566630363464
291 loss is 4.639708042144775, paramters w:0.7165735960006714, b:-0.4131496846675873
292 loss is 4.633931636810303, paramters w:0.7187855243682861, b:-0.4140911102294922
293 loss is 4.628167152404785, paramters w:0.7209959626197815, b:-0.41502997279167175
294 loss is 4.6224141120910645, paramters w:0.7232049107551575, b:-0.4159662425518036
295 loss is 4.616671562194824, paramters w:0.7254124283790588, b:-0.4168999493122101
296 loss is 4.610941410064697, paramters w:0.7276184558868408, b:-0.41783109307289124
297 loss is 4.605221748352051, paramters w:0.7298229932785034, b:-0.41875967383384705
298 loss is 4.599513053894043, paramters w:0.7320261001586914, b:-0.4196856915950775
299 loss is 4.593815803527832, paramters w:0.73422771692276, b:-0.42060914635658264
300 loss is 4.588129997253418, paramters w:0.736427903175354, b:-0.4215300679206848
301 loss is 4.582454681396484, paramters w:0.7386265993118286, b:-0.42244845628738403
302 loss is 4.576790809631348, paramters w:0.7408238649368286, b:-0.4233643114566803
303 loss is 4.57113790512085, paramters w:0.7430196404457092, b:-0.4242776334285736
304 loss is 4.56549596786499, paramters w:0.7452139854431152, b:-0.42518845200538635
305 loss is 4.559865474700928, paramters w:0.7474068403244019, b:-0.42609673738479614
306 loss is 4.5542449951171875, paramters w:0.7495982646942139, b:-0.42700251936912537
307 loss is 4.548635959625244, paramters w:0.7517882585525513, b:-0.427905797958374
308 loss is 4.543037414550781, paramters w:0.7539767622947693, b:-0.4288065731525421
309 loss is 4.537450313568115, paramters w:0.7561638355255127, b:-0.42970484495162964
310 loss is 4.5318732261657715, paramters w:0.7583494782447815, b:-0.430600643157959
311 loss is 4.526307582855225, paramters w:0.7605336308479309, b:-0.43149393796920776
312 loss is 4.520752429962158, paramters w:0.7627163529396057, b:-0.43238475918769836
313 loss is 4.515207767486572, paramters w:0.7648976445198059, b:-0.4332731068134308
314 loss is 4.509674072265625, paramters w:0.7670775055885315, b:-0.43415898084640503
315 loss is 4.504150867462158, paramters w:0.7692559361457825, b:-0.4350424110889435
316 loss is 4.4986371994018555, paramters w:0.7714329361915588, b:-0.43592336773872375
317 loss is 4.493135452270508, paramters w:0.7736084461212158, b:-0.43680188059806824
318 loss is 4.487644672393799, paramters w:0.7757825255393982, b:-0.43767794966697693
319 loss is 4.482163429260254, paramters w:0.777955174446106, b:-0.43855157494544983
320 loss is 4.476692199707031, paramters w:0.7801263928413391, b:-0.4394227862358093
321 loss is 4.4712324142456055, paramters w:0.7822961807250977, b:-0.44029155373573303
322 loss is 4.46578311920166, paramters w:0.7844645380973816, b:-0.44115790724754333
323 loss is 4.460343360900879, paramters w:0.7866314649581909, b:-0.44202181696891785
324 loss is 4.454914093017578, paramters w:0.7887969613075256, b:-0.44288331270217896
325 loss is 4.449495315551758, paramters w:0.7909610867500305, b:-0.44374242424964905
326 loss is 4.44408655166626, paramters w:0.7931237816810608, b:-0.44459912180900574
327 loss is 4.4386887550354, paramters w:0.7952850461006165, b:-0.4454534351825714
328 loss is 4.433300018310547, paramters w:0.7974448800086975, b:-0.4463053345680237
329 loss is 4.427922248840332, paramters w:0.799603283405304, b:-0.44715484976768494
330 loss is 4.422554969787598, paramters w:0.8017603158950806, b:-0.4480019807815552
331 loss is 4.417197227478027, paramters w:0.8039159178733826, b:-0.4488467276096344
332 loss is 4.411849021911621, paramters w:0.80607008934021, b:-0.449689120054245
333 loss is 4.4065117835998535, paramters w:0.8082228302955627, b:-0.4505291283130646
334 loss is 4.401184558868408, paramters w:0.8103742003440857, b:-0.4513667821884155
335 loss is 4.395867347717285, paramters w:0.812524139881134, b:-0.45220208168029785
336 loss is 4.390559196472168, paramters w:0.8146726489067078, b:-0.45303502678871155
337 loss is 4.385261535644531, paramters w:0.8168197870254517, b:-0.453865647315979
338 loss is 4.379974365234375, paramters w:0.818965494632721, b:-0.45469391345977783
339 loss is 4.374696731567383, paramters w:0.8211098313331604, b:-0.4555198550224304
340 loss is 4.3694281578063965, paramters w:0.8232527375221252, b:-0.4563434422016144
341 loss is 4.364170074462891, paramters w:0.8253942728042603, b:-0.4571647047996521
342 loss is 4.358922004699707, paramters w:0.8275343775749207, b:-0.4579836428165436
343 loss is 4.3536834716796875, paramters w:0.8296731114387512, b:-0.4588002860546112
344 loss is 4.348454475402832, paramters w:0.8318104147911072, b:-0.4596146047115326
345 loss is 4.343235015869141, paramters w:0.8339463472366333, b:-0.4604266285896301
346 loss is 4.3380255699157715, paramters w:0.8360809087753296, b:-0.4612363576889038
347 loss is 4.332826137542725, paramters w:0.8382140398025513, b:-0.46204379200935364
